clip_id,voice_id,sentence_id,transcript,audio_type,noise_type,snr_db,noise_start_sample,path
voice_06_s043_cafe_-10db,voice_06,s043,They rented a small cabin near the lake.,noisy,cafe,-10,41183,data\noisy_wav\voice_06_s043_cafe_-10db.wav
voice_06_s043_traffic_20db,voice_06,s043,They rented a small cabin near the lake.,noisy,traffic,20,449258,data\noisy_wav\voice_06_s043_traffic_20db.wav
voice_06_s043_traffic_10db,voice_06,s043,They rented a small cabin near the lake.,noisy,traffic,10,849412,data\noisy_wav\voice_06_s043_traffic_10db.wav
voice_06_s043_traffic_5db,voice_06,s043,They rented a small cabin near the lake.,noisy,traffic,5,2777422,data\noisy_wav\voice_06_s043_traffic_5db.wav
voice_06_s043_traffic_0db,voice_06,s043,They rented a small cabin near the lake.,noisy,traffic,0,1724282,data\noisy_wav\voice_06_s043_traffic_0db.wav
voice_06_s043_traffic_-5db,voice_06,s043,They rented a small cabin near the lake.,noisy,traffic,-5,1593703,data\noisy_wav\voice_06_s043_traffic_-5db.wav
voice_06_s043_traffic_-10db,voice_06,s043,They rented a small cabin near the lake.,noisy,traffic,-10,3433288,data\noisy_wav\voice_06_s043_traffic_-10db.wav
voice_06_s043_fan_20db,voice_06,s043,They rented a small cabin near the lake.,noisy,fan,20,731063,data\noisy_wav\voice_06_s043_fan_20db.wav
voice_06_s043_fan_10db,voice_06,s043,They rented a small cabin near the lake.,noisy,fan,10,581028,data\noisy_wav\voice_06_s043_fan_10db.wav
voice_06_s043_fan_5db,voice_06,s043,They rented a small cabin near the lake.,noisy,fan,5,757111,data\noisy_wav\voice_06_s043_fan_5db.wav
voice_06_s043_fan_0db,voice_06,s043,They rented a small cabin near the lake.,noisy,fan,0,765433,data\noisy_wav\voice_06_s043_fan_0db.wav
voice_06_s043_fan_-5db,voice_06,s043,They rented a small cabin near the lake.,noisy,fan,-5,566362,data\noisy_wav\voice_06_s043_fan_-5db.wav
voice_06_s043_fan_-10db,voice_06,s043,They rented a small cabin near the lake.,noisy,fan,-10,278150,data\noisy_wav\voice_06_s043_fan_-10db.wav
voice_06_s044_cafe_20db,voice_06,s044,The microphone picked up too much background noise.,noisy,cafe,20,173171,data\noisy_wav\voice_06_s044_cafe_20db.wav
voice_06_s044_cafe_10db,voice_06,s044,The microphone picked up too much background noise.,noisy,cafe,10,73799,data\noisy_wav\voice_06_s044_cafe_10db.wav
voice_06_s044_cafe_5db,voice_06,s044,The microphone picked up too much background noise.,noisy,cafe,5,77961,data\noisy_wav\voice_06_s044_cafe_5db.wav
voice_06_s044_cafe_0db,voice_06,s044,The microphone picked up too much background noise.,noisy,cafe,0,62271,data\noisy_wav\voice_06_s044_cafe_0db.wav
voice_06_s044_cafe_-5db,voice_06,s044,The microphone picked up too much background noise.,noisy,cafe,-5,25143,data\noisy_wav\voice_06_s044_cafe_-5db.wav
voice_06_s044_cafe_-10db,voice_06,s044,The microphone picked up too much background noise.,noisy,cafe,-10,13011,data\noisy_wav\voice_06_s044_cafe_-10db.wav
voice_06_s044_traffic_20db,voice_06,s044,The microphone picked up too much background noise.,noisy,traffic,20,3295902,data\noisy_wav\voice_06_s044_traffic_20db.wav
voice_06_s044_traffic_10db,voice_06,s044,The microphone picked up too much background noise.,noisy,traffic,10,4796352,data\noisy_wav\voice_06_s044_traffic_10db.wav
voice_06_s044_traffic_5db,voice_06,s044,The microphone picked up too much background noise.,noisy,traffic,5,4610904,data\noisy_wav\voice_06_s044_traffic_5db.wav
voice_06_s044_traffic_0db,voice_06,s044,The microphone picked up too much background noise.,noisy,traffic,0,7045210,data\noisy_wav\voice_06_s044_traffic_0db.wav
voice_06_s044_traffic_-5db,voice_06,s044,The microphone picked up too much background noise.,noisy,traffic,-5,4118372,data\noisy_wav\voice_06_s044_traffic_-5db.wav
voice_06_s044_traffic_-10db,voice_06,s044,The microphone picked up too much background noise.,noisy,traffic,-10,1288405,data\noisy_wav\voice_06_s044_traffic_-10db.wav
voice_06_s044_fan_20db,voice_06,s044,The microphone picked up too much background noise.,noisy,fan,20,57152,data\noisy_wav\voice_06_s044_fan_20db.wav
voice_06_s044_fan_10db,voice_06,s044,The microphone picked up too much background noise.,noisy,fan,10,378356,data\noisy_wav\voice_06_s044_fan_10db.wav
voice_06_s044_fan_5db,voice_06,s044,The microphone picked up too much background noise.,noisy,fan,5,4000,data\noisy_wav\voice_06_s044_fan_5db.wav
voice_06_s044_fan_0db,voice_06,s044,The microphone picked up too much background noise.,noisy,fan,0,448377,data\noisy_wav\voice_06_s044_fan_0db.wav
voice_06_s044_fan_-5db,voice_06,s044,The microphone picked up too much background noise.,noisy,fan,-5,91884,data\noisy_wav\voice_06_s044_fan_-5db.wav
voice_06_s044_fan_-10db,voice_06,s044,The microphone picked up too much background noise.,noisy,fan,-10,308857,data\noisy_wav\voice_06_s044_fan_-10db.wav
voice_06_s045_cafe_20db,voice_06,s045,She closed the book and looked at the clock.,noisy,cafe,20,215979,data\noisy_wav\voice_06_s045_cafe_20db.wav
voice_06_s045_cafe_10db,voice_06,s045,She closed the book and looked at the clock.,noisy,cafe,10,173544,data\noisy_wav\voice_06_s045_cafe_10db.wav
voice_06_s045_cafe_5db,voice_06,s045,She closed the book and looked at the clock.,noisy,cafe,5,163863,data\noisy_wav\voice_06_s045_cafe_5db.wav
voice_06_s045_cafe_0db,voice_06,s045,She closed the book and looked at the clock.,noisy,cafe,0,157342,data\noisy_wav\voice_06_s045_cafe_0db.wav
voice_06_s045_cafe_-5db,voice_06,s045,She closed the book and looked at the clock.,noisy,cafe,-5,125915,data\noisy_wav\voice_06_s045_cafe_-5db.wav
voice_06_s045_cafe_-10db,voice_06,s045,She closed the book and looked at the clock.,noisy,cafe,-10,52343,data\noisy_wav\voice_06_s045_cafe_-10db.wav
voice_06_s045_traffic_20db,voice_06,s045,She closed the book and looked at the clock.,noisy,traffic,20,813585,data\noisy_wav\voice_06_s045_traffic_20db.wav
voice_06_s045_traffic_10db,voice_06,s045,She closed the book and looked at the clock.,noisy,traffic,10,215886,data\noisy_wav\voice_06_s045_traffic_10db.wav
voice_06_s045_traffic_5db,voice_06,s045,She closed the book and looked at the clock.,noisy,traffic,5,1736047,data\noisy_wav\voice_06_s045_traffic_5db.wav
voice_06_s045_traffic_0db,voice_06,s045,She closed the book and looked at the clock.,noisy,traffic,0,1433044,data\noisy_wav\voice_06_s045_traffic_0db.wav
voice_06_s045_traffic_-5db,voice_06,s045,She closed the book and looked at the clock.,noisy,traffic,-5,5353531,data\noisy_wav\voice_06_s045_traffic_-5db.wav
voice_06_s045_traffic_-10db,voice_06,s045,She closed the book and looked at the clock.,noisy,traffic,-10,2447891,data\noisy_wav\voice_06_s045_traffic_-10db.wav
voice_06_s045_fan_20db,voice_06,s045,She closed the book and looked at the clock.,noisy,fan,20,85916,data\noisy_wav\voice_06_s045_fan_20db.wav
voice_06_s045_fan_10db,voice_06,s045,She closed the book and looked at the clock.,noisy,fan,10,496574,data\noisy_wav\voice_06_s045_fan_10db.wav
voice_06_s045_fan_5db,voice_06,s045,She closed the book and looked at the clock.,noisy,fan,5,121119,data\noisy_wav\voice_06_s045_fan_5db.wav
voice_06_s045_fan_0db,voice_06,s045,She closed the book and looked at the clock.,noisy,fan,0,323331,data\noisy_wav\voice_06_s045_fan_0db.wav
voice_06_s045_fan_-5db,voice_06,s045,She closed the book and looked at the clock.,noisy,fan,-5,416774,data\noisy_wav\voice_06_s045_fan_-5db.wav
voice_06_s045_fan_-10db,voice_06,s045,She closed the book and looked at the clock.,noisy,fan,-10,493821,data\noisy_wav\voice_06_s045_fan_-10db.wav
voice_06_s046_cafe_20db,voice_06,s046,The car engine started after a few tries.,noisy,cafe,20,128213,data\noisy_wav\voice_06_s046_cafe_20db.wav
voice_06_s046_cafe_10db,voice_06,s046,The car engine started after a few tries.,noisy,cafe,10,173287,data\noisy_wav\voice_06_s046_cafe_10db.wav
voice_06_s046_cafe_5db,voice_06,s046,The car engine started after a few tries.,noisy,cafe,5,69469,data\noisy_wav\voice_06_s046_cafe_5db.wav
voice_06_s046_cafe_0db,voice_06,s046,The car engine started after a few tries.,noisy,cafe,0,23890,data\noisy_wav\voice_06_s046_cafe_0db.wav
voice_06_s046_cafe_-5db,voice_06,s046,The car engine started after a few tries.,noisy,cafe,-5,168261,data\noisy_wav\voice_06_s046_cafe_-5db.wav
voice_06_s046_cafe_-10db,voice_06,s046,The car engine started after a few tries.,noisy,cafe,-10,142639,data\noisy_wav\voice_06_s046_cafe_-10db.wav
voice_06_s046_traffic_20db,voice_06,s046,The car engine started after a few tries.,noisy,traffic,20,3250813,data\noisy_wav\voice_06_s046_traffic_20db.wav
voice_06_s046_traffic_10db,voice_06,s046,The car engine started after a few tries.,noisy,traffic,10,1550896,data\noisy_wav\voice_06_s046_traffic_10db.wav
voice_06_s046_traffic_5db,voice_06,s046,The car engine started after a few tries.,noisy,traffic,5,3112345,data\noisy_wav\voice_06_s046_traffic_5db.wav
voice_06_s046_traffic_0db,voice_06,s046,The car engine started after a few tries.,noisy,traffic,0,7428051,data\noisy_wav\voice_06_s046_traffic_0db.wav
voice_06_s046_traffic_-5db,voice_06,s046,The car engine started after a few tries.,noisy,traffic,-5,3199794,data\noisy_wav\voice_06_s046_traffic_-5db.wav
voice_06_s046_traffic_-10db,voice_06,s046,The car engine started after a few tries.,noisy,traffic,-10,3098765,data\noisy_wav\voice_06_s046_traffic_-10db.wav
voice_06_s046_fan_20db,voice_06,s046,The car engine started after a few tries.,noisy,fan,20,195646,data\noisy_wav\voice_06_s046_fan_20db.wav
voice_06_s046_fan_10db,voice_06,s046,The car engine started after a few tries.,noisy,fan,10,467429,data\noisy_wav\voice_06_s046_fan_10db.wav
voice_06_s046_fan_5db,voice_06,s046,The car engine started after a few tries.,noisy,fan,5,46784,data\noisy_wav\voice_06_s046_fan_5db.wav
voice_06_s046_fan_0db,voice_06,s046,The car engine started after a few tries.,noisy,fan,0,276085,data\noisy_wav\voice_06_s046_fan_0db.wav
voice_06_s046_fan_-5db,voice_06,s046,The car engine started after a few tries.,noisy,fan,-5,461101,data\noisy_wav\voice_06_s046_fan_-5db.wav
voice_06_s046_fan_-10db,voice_06,s046,The car engine started after a few tries.,noisy,fan,-10,487648,data\noisy_wav\voice_06_s046_fan_-10db.wav
voice_06_s047_cafe_20db,voice_06,s047,We saved the extra chairs for the guests.,noisy,cafe,20,69048,data\noisy_wav\voice_06_s047_cafe_20db.wav
voice_06_s047_cafe_10db,voice_06,s047,We saved the extra chairs for the guests.,noisy,cafe,10,59308,data\noisy_wav\voice_06_s047_cafe_10db.wav
voice_06_s047_cafe_5db,voice_06,s047,We saved the extra chairs for the guests.,noisy,cafe,5,219435,data\noisy_wav\voice_06_s047_cafe_5db.wav
voice_06_s047_cafe_0db,voice_06,s047,We saved the extra chairs for the guests.,noisy,cafe,0,70401,data\noisy_wav\voice_06_s047_cafe_0db.wav
voice_06_s047_cafe_-5db,voice_06,s047,We saved the extra chairs for the guests.,noisy,cafe,-5,147913,data\noisy_wav\voice_06_s047_cafe_-5db.wav
voice_06_s047_cafe_-10db,voice_06,s047,We saved the extra chairs for the guests.,noisy,cafe,-10,16158,data\noisy_wav\voice_06_s047_cafe_-10db.wav
voice_06_s047_traffic_20db,voice_06,s047,We saved the extra chairs for the guests.,noisy,traffic,20,1267775,data\noisy_wav\voice_06_s047_traffic_20db.wav
voice_06_s047_traffic_10db,voice_06,s047,We saved the extra chairs for the guests.,noisy,traffic,10,6310205,data\noisy_wav\voice_06_s047_traffic_10db.wav
voice_06_s047_traffic_5db,voice_06,s047,We saved the extra chairs for the guests.,noisy,traffic,5,5842421,data\noisy_wav\voice_06_s047_traffic_5db.wav
voice_06_s047_traffic_0db,voice_06,s047,We saved the extra chairs for the guests.,noisy,traffic,0,5599131,data\noisy_wav\voice_06_s047_traffic_0db.wav
voice_06_s047_traffic_-5db,voice_06,s047,We saved the extra chairs for the guests.,noisy,traffic,-5,811200,data\noisy_wav\voice_06_s047_traffic_-5db.wav
voice_06_s047_traffic_-10db,voice_06,s047,We saved the extra chairs for the guests.,noisy,traffic,-10,718965,data\noisy_wav\voice_06_s047_traffic_-10db.wav
voice_06_s047_fan_20db,voice_06,s047,We saved the extra chairs for the guests.,noisy,fan,20,700596,data\noisy_wav\voice_06_s047_fan_20db.wav
voice_06_s047_fan_10db,voice_06,s047,We saved the extra chairs for the guests.,noisy,fan,10,360491,data\noisy_wav\voice_06_s047_fan_10db.wav
voice_06_s047_fan_5db,voice_06,s047,We saved the extra chairs for the guests.,noisy,fan,5,567750,data\noisy_wav\voice_06_s047_fan_5db.wav
voice_06_s047_fan_0db,voice_06,s047,We saved the extra chairs for the guests.,noisy,fan,0,434096,data\noisy_wav\voice_06_s047_fan_0db.wav
voice_06_s047_fan_-5db,voice_06,s047,We saved the extra chairs for the guests.,noisy,fan,-5,793202,data\noisy_wav\voice_06_s047_fan_-5db.wav
voice_06_s047_fan_-10db,voice_06,s047,We saved the extra chairs for the guests.,noisy,fan,-10,618372,data\noisy_wav\voice_06_s047_fan_-10db.wav
voice_06_s048_cafe_20db,voice_06,s048,The glass bottle rolled under the table.,noisy,cafe,20,59641,data\noisy_wav\voice_06_s048_cafe_20db.wav
voice_06_s048_cafe_10db,voice_06,s048,The glass bottle rolled under the table.,noisy,cafe,10,145123,data\noisy_wav\voice_06_s048_cafe_10db.wav
voice_06_s048_cafe_5db,voice_06,s048,The glass bottle rolled under the table.,noisy,cafe,5,15986,data\noisy_wav\voice_06_s048_cafe_5db.wav
voice_06_s048_cafe_0db,voice_06,s048,The glass bottle rolled under the table.,noisy,cafe,0,220409,data\noisy_wav\voice_06_s048_cafe_0db.wav
voice_06_s048_cafe_-5db,voice_06,s048,The glass bottle rolled under the table.,noisy,cafe,-5,101477,data\noisy_wav\voice_06_s048_cafe_-5db.wav
voice_06_s048_cafe_-10db,voice_06,s048,The glass bottle rolled under the table.,noisy,cafe,-10,214540,data\noisy_wav\voice_06_s048_cafe_-10db.wav
voice_06_s048_traffic_20db,voice_06,s048,The glass bottle rolled under the table.,noisy,traffic,20,4383737,data\noisy_wav\voice_06_s048_traffic_20db.wav
voice_06_s048_traffic_10db,voice_06,s048,The glass bottle rolled under the table.,noisy,traffic,10,3511740,data\noisy_wav\voice_06_s048_traffic_10db.wav
voice_06_s048_traffic_5db,voice_06,s048,The glass bottle rolled under the table.,noisy,traffic,5,8100272,data\noisy_wav\voice_06_s048_traffic_5db.wav
voice_06_s048_traffic_0db,voice_06,s048,The glass bottle rolled under the table.,noisy,traffic,0,4492220,data\noisy_wav\voice_06_s048_traffic_0db.wav
voice_06_s048_traffic_-5db,voice_06,s048,The glass bottle rolled under the table.,noisy,traffic,-5,5763543,data\noisy_wav\voice_06_s048_traffic_-5db.wav
voice_06_s048_traffic_-10db,voice_06,s048,The glass bottle rolled under the table.,noisy,traffic,-10,7272034,data\noisy_wav\voice_06_s048_traffic_-10db.wav
voice_06_s048_fan_20db,voice_06,s048,The glass bottle rolled under the table.,noisy,fan,20,497889,data\noisy_wav\voice_06_s048_fan_20db.wav
voice_06_s048_fan_10db,voice_06,s048,The glass bottle rolled under the table.,noisy,fan,10,600534,data\noisy_wav\voice_06_s048_fan_10db.wav
voice_06_s048_fan_5db,voice_06,s048,The glass bottle rolled under the table.,noisy,fan,5,247088,data\noisy_wav\voice_06_s048_fan_5db.wav
voice_06_s048_fan_0db,voice_06,s048,The glass bottle rolled under the table.,noisy,fan,0,499397,data\noisy_wav\voice_06_s048_fan_0db.wav
voice_06_s048_fan_-5db,voice_06,s048,The glass bottle rolled under the table.,noisy,fan,-5,313369,data\noisy_wav\voice_06_s048_fan_-5db.wav
voice_06_s048_fan_-10db,voice_06,s048,The glass bottle rolled under the table.,noisy,fan,-10,82790,data\noisy_wav\voice_06_s048_fan_-10db.wav
voice_06_s049_cafe_20db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,cafe,20,103495,data\noisy_wav\voice_06_s049_cafe_20db.wav
voice_06_s049_cafe_10db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,cafe,10,187250,data\noisy_wav\voice_06_s049_cafe_10db.wav
voice_06_s049_cafe_5db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,cafe,5,9103,data\noisy_wav\voice_06_s049_cafe_5db.wav
voice_06_s049_cafe_0db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,cafe,0,131622,data\noisy_wav\voice_06_s049_cafe_0db.wav
voice_06_s049_cafe_-5db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,cafe,-5,149741,data\noisy_wav\voice_06_s049_cafe_-5db.wav
voice_06_s049_cafe_-10db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,cafe,-10,135480,data\noisy_wav\voice_06_s049_cafe_-10db.wav
voice_06_s049_traffic_20db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,traffic,20,6714664,data\noisy_wav\voice_06_s049_traffic_20db.wav
voice_06_s049_traffic_10db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,traffic,10,4793967,data\noisy_wav\voice_06_s049_traffic_10db.wav
voice_06_s049_traffic_5db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,traffic,5,5683574,data\noisy_wav\voice_06_s049_traffic_5db.wav
voice_06_s049_traffic_0db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,traffic,0,5203228,data\noisy_wav\voice_06_s049_traffic_0db.wav
voice_06_s049_traffic_-5db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,traffic,-5,1236880,data\noisy_wav\voice_06_s049_traffic_-5db.wav
voice_06_s049_traffic_-10db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,traffic,-10,1008997,data\noisy_wav\voice_06_s049_traffic_-10db.wav
voice_06_s049_fan_20db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,fan,20,793969,data\noisy_wav\voice_06_s049_fan_20db.wav
voice_06_s049_fan_10db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,fan,10,470852,data\noisy_wav\voice_06_s049_fan_10db.wav
voice_06_s049_fan_5db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,fan,5,181276,data\noisy_wav\voice_06_s049_fan_5db.wav
voice_06_s049_fan_0db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,fan,0,175284,data\noisy_wav\voice_06_s049_fan_0db.wav
voice_06_s049_fan_-5db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,fan,-5,222182,data\noisy_wav\voice_06_s049_fan_-5db.wav
voice_06_s049_fan_-10db,voice_06,s049,He spoke clearly so everyone could understand.,noisy,fan,-10,202087,data\noisy_wav\voice_06_s049_fan_-10db.wav
voice_06_s050_cafe_20db,voice_06,s050,The final question was harder than expected.,noisy,cafe,20,33078,data\noisy_wav\voice_06_s050_cafe_20db.wav
voice_06_s050_cafe_10db,voice_06,s050,The final question was harder than expected.,noisy,cafe,10,11187,data\noisy_wav\voice_06_s050_cafe_10db.wav
voice_06_s050_cafe_5db,voice_06,s050,The final question was harder than expected.,noisy,cafe,5,110985,data\noisy_wav\voice_06_s050_cafe_5db.wav
voice_06_s050_cafe_0db,voice_06,s050,The final question was harder than expected.,noisy,cafe,0,20543,data\noisy_wav\voice_06_s050_cafe_0db.wav
voice_06_s050_cafe_-5db,voice_06,s050,The final question was harder than expected.,noisy,cafe,-5,179077,data\noisy_wav\voice_06_s050_cafe_-5db.wav
voice_06_s050_cafe_-10db,voice_06,s050,The final question was harder than expected.,noisy,cafe,-10,114135,data\noisy_wav\voice_06_s050_cafe_-10db.wav
voice_06_s050_traffic_20db,voice_06,s050,The final question was harder than expected.,noisy,traffic,20,1693821,data\noisy_wav\voice_06_s050_traffic_20db.wav
voice_06_s050_traffic_10db,voice_06,s050,The final question was harder than expected.,noisy,traffic,10,6900167,data\noisy_wav\voice_06_s050_traffic_10db.wav
